web-scraper-order,web-scraper-start-url,Pagination,Title,Comment Pagination,Comment,Comment Link,Comment Link-href
"1679820234-537","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1103834/chapter-60-skilling","Chapter 60 - Skilling","","<p>I mean... Yeah kinda, especially the blow up in your own face part <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>
<p>Thanks for reading <span style=""font-size: 0.9em""><span style=""font-weight: 400"">(｀• ω •´)b</span></span></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1103834?comment=7901400#comment-7901400"
"1679820234-538","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1103834/chapter-60-skilling","Chapter 60 - Skilling","","<p><img src=""https://www.royalroadcdn.com/public/smilies/peoshock-AAAA_4FVsww.png""></p>","23 days  ago","https://www.royalroad.com/fiction/chapter/1103834?comment=8091419#comment-8091419"
"1679820434-539","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1104695/chapter-61-specializing","Chapter 61 - Specializing","","<p>How could they not be, after all, even their maiden is a banshee <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1104695?comment=7897045#comment-7897045"
"1679820434-540","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1104695/chapter-61-specializing","Chapter 61 - Specializing","","<p>Pareth might already be able to speak with some other choices, this one though...? Wait and see <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1104695?comment=7897098#comment-7897098"
"1679820434-541","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1104695/chapter-61-specializing","Chapter 61 - Specializing","","<p>We have some people with a very high level <span style=""font-weight: 400"">[Fast reading] among us</span></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1104695?comment=7897108#comment-7897108"
"1679820434-542","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1104695/chapter-61-specializing","Chapter 61 - Specializing","","<p>That would have been funny but Pareth can already use a hammer if he wants to <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1104695?comment=7897118#comment-7897118"
"1679820434-543","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1104695/chapter-61-specializing","Chapter 61 - Specializing","","<p>The path of the eclipse in itself won't actually evolve much anymore, Pareth skills and abilities will be mostly set in stone now, but the skills (or the parts, at least) Sofia get will now be altered to better fit the specialization</p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1104695?comment=7897248#comment-7897248"
"1679820434-544","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1104695/chapter-61-specializing","Chapter 61 - Specializing","","<p>No, it's a debt, she will need to level up from 100 to 101 nine times before it actually counts is what it really is</p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1104695?comment=7897276#comment-7897276"
"1679820434-545","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1104695/chapter-61-specializing","Chapter 61 - Specializing","","<p>As I explained right above, it's more like she will need to level up from 100 to 101 nine extra times before it counts, she will be back on the regular leveling speed after that <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Gentleman001-min-AABA64k8Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1104695?comment=7897307#comment-7897307"
"1679820434-546","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1104695/chapter-61-specializing","Chapter 61 - Specializing","","<p>Because it cannot level but you can also get rid of it if you want</p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1104695?comment=7897311#comment-7897311"
"1679820434-547","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1104695/chapter-61-specializing","Chapter 61 - Specializing","","<p><img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Approval001 (1)-min-AACAHCk7Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1104695?comment=7897337#comment-7897337"
"1679820434-548","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1104695/chapter-61-specializing","Chapter 61 - Specializing","","<p>Because it's extra slow to level up, the heal she can train whenever she wants</p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1104695?comment=7897346#comment-7897346"
"1679820434-549","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1104695/chapter-61-specializing","Chapter 61 - Specializing","","<p>I just have a lot of GigaChad readers <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Cool001 (1)-min-AADAI+U7Xgw=.png""></p>
<p><img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Love003-min-AACAODU9Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1104695?comment=7897819#comment-7897819"
"1679820434-550","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1104695/chapter-61-specializing","Chapter 61 - Specializing","","<p>It's my best working ad yet, people like their memes and culture, money well spent <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Gentleman001-min-AABA64k8Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1104695?comment=7898976#comment-7898976"
"1679820434-551","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1104695/chapter-61-specializing","Chapter 61 - Specializing","","<p><img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Blush001-min-AACAs2g7Xgw=.png""></p>","23 days  ago","https://www.royalroad.com/fiction/chapter/1104695?comment=8091623#comment-8091623"
"1679820578-552","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1105598/chapter-62-livestock","Chapter 62 - Livestock","","<p>No, the blessing isn't counted as an ability, and neither is the bonus/malus% health depending on how heavy the skeleton is compared to a regular humanoid one. Everything else doubled though. Including the additional bone density, which makes the blessing that much stronger <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Gentleman001-min-AABA64k8Xgw=.png""></p>
<p>Rest assured though, with a proper skeleton, Pareth is now an absolute brick shithouse. Especially since [<span style=""font-weight: 400"">Sanctified</span> grounds] (upgraded version of [Consecrated grounds] that he used to have) reads like this : </p>
<p><span style=""font-weight: 400"">Grants all allies in a 100m (skill level) radius and himself a 40% increase in all physical stats. Bonus quadrupled for Skeletons.</span></p>
<p>And it's also being buffed by the halo which empowers holy related skills... that also just had its efficiency doubled...</p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1105598?comment=7904966#comment-7904966"
"1679820578-553","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1105598/chapter-62-livestock","Chapter 62 - Livestock","","<p>The doubling was a one-off thing for his previous abilities.  So although it sits there in the description, it's not an ongoing effect, meaning his new effects are what they are. Hence another doubling would take it to 8 times <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Gentleman001-min-AABA64k8Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1105598?comment=7905088#comment-7905088"
"1679820578-554","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1105598/chapter-62-livestock","Chapter 62 - Livestock","","<p>[Sanctified grounds] is an external bonus, so it will apply after everything else, including the blessing and all that goodness. Yep, that's strong. The more you look into it, the chonkier he gets. Specializations are a big deal <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1105598?comment=7905141#comment-7905141"
"1679820578-555","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1105598/chapter-62-livestock","Chapter 62 - Livestock","","<p>Calculation wise this all looks fine I think, but one thing you cannot get a good estimate of is what kind of defense he has and how that compares to what Sofia had as a demon (which was very high). If the bonus from [Sanctified grounds] applied to [<span style=""font-weight: 400"">Shapeless armor of light] he would likely be at a comparable level but since it is another skill, we go back to the no double dipping rule.</span></p>
<p>Which all means the spells would hit him harder especially since [<span style=""font-weight: 400"">Higher magical damage negation] does very little against actual stone blocks.</span> Forget the petals, he would still take damage even from the cubes, but he could survive a few.</p>
<p>And <strong>[Heal undead] </strong>is going to get retconed actually. I need to change the values, planned the scaling poorly, that'll be in an author note soon probably.</p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1105598?comment=7905461#comment-7905461"
"1679820578-556","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1105598/chapter-62-livestock","Chapter 62 - Livestock","","<p>How fast can it go in and out of the storage? Pretty fucking fast is the answer you seek, and that is something that Sofia will obviously notice at some point <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1105598?comment=7905055#comment-7905055"
"1679820578-557","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1105598/chapter-62-livestock","Chapter 62 - Livestock","","<p>Skeleton needs to be clean of flesh for the ritual to work <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Confused001-min-AAAAR7g7Xgw=.png""></p>
<p>Now if she finds a skelly big enough that she can hide in the rib-cage or the skull though... <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1105598?comment=7905067#comment-7905067"
"1679820578-558","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1105598/chapter-62-livestock","Chapter 62 - Livestock","","<p>Bear skeletons aren't all that impressive, surprisingly enough</p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1105598?comment=7905150#comment-7905150"
"1679820578-559","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1105598/chapter-62-livestock","Chapter 62 - Livestock","","<p>She already has a new weapon in the patreon chapters, wait a few weeks and find out what she gets <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1105598?comment=7904995#comment-7904995"
"1679820578-560","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1105598/chapter-62-livestock","Chapter 62 - Livestock","","<p>Also, getting Pareth to go into a storage item or the storage of [Armor of bones] now technically requires his approval <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Cool001 (1)-min-AADAI+U7Xgw=.png""></p>
<p>Maybe he'll be like pikachu and never want to go back in the skele-ball (๑*ᗜ*)</p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1105598?comment=7905109#comment-7905109"
